,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
272,272,2368,3652713485877744256,216.10928603201745,-1.4670261923616446,7.493521206102043,1.6190395,15.015154,0.019149762,66.59938404004438,1981-Nov-23 10:23:39.018,21.94292,-46.32525,216.1106093983832,-1.4698200445073497,3451,8.408518518518518,2368.0,7.0,217.11399197054467,79298.71442732174,1981,2198.1139919705447,2415.2279839410894
358,358,3266,4168697048507358848,266.30386996726435,-7.663364634253948,10.529481962737453,2.5730019,15.653621,0.022533527,63.882983872741406,1990-Feb-07 09:23:12.775,59.15585,-19.498741,266.3072921116955,-7.664492629355933,4352,114.33584490740739,3266.0,20.0,208.25852742513698,76064.34455675703,1990,2198.258527425137,2406.517054850274
226,226,1943,3872445769382599552,161.9497753229933,12.578149041282973,12.552630478225336,2.9212293999999996,14.765301000000001,0.082048275,67.72635497792996,1978-Sep-22 10:52:25.788,-21.417393,-292.82578,161.94846179373874,12.56019002885875,2791,6.392222222222222,1943.0,7.0,220.78791722805164,80640.57888837358,1978,2198.787917228052,2419.5758344561036
52,52,402,2612295866451022976,332.77590732413535,-13.097010510644868,10.534383029128305,2.5243921,14.495454999999998,0.029425131,68.98714214979276,1974-Feb-16 08:56:55.646,-56.564434,-9.126491,332.7723736455285,-13.097580658390596,625,2.889618055555556,402.0,7.0,224.8980834083244,82141.77598405641,1974,2198.8980834083245,2423.796166816649
45,45,346,6835363863732207488,319.0167455734821,-17.807236365782106,12.510122885209453,3.153636,14.485154000000001,0.0867861,69.0362000647188,1974-Jan-04 06:31:08.677,147.46686,-78.39978,319.0259646358319,-17.812137619343687,515,2.6557060185185186,346.0,7.0,225.05801221098326,82200.18837993953,1974,2199.058012210983,2424.1160244219664
331,331,2884,4361107391474459136,256.8925154592324,-6.784258993257454,12.254742954952276,3.1469487999999997,15.288812,0.056182783,65.40730703545105,1986-Dec-31 16:25:25.071,20.90906,-18.083448,256.8937539027788,-6.785330075864173,4114,43.101157407407406,2884.0,15.0,213.22782093557043,77879.32931850775,1986,2199.2278209355704,2412.455641871141
182,182,1569,894042595654941184,114.9159368356492,33.377245642153355,5.351990791081897,0.88980484,14.661543,0.018409621,68.20564570421436,1977-Apr-27 15:03:40.649,30.767412,-10.139963999999999,114.9178371556584,33.376619356895354,2273,5.811076388888888,1569.0,7.0,222.3504049957388,81211.26192064365,1977,2199.3504049957387,2421.7008099914774
30,30,220,6769760579045190528,290.2649202089958,-25.10446043972196,9.833833873417854,2.4536762000000003,14.3946295,0.019752499,69.47035361325328,1973-Oct-13 10:11:10.987,-140.89053,-164.72879,290.2560568820483,-25.114823415077527,298,2.8438657407407413,220.0,7.0,226.47335277920567,82717.12736907708,1973,2199.4733527792055,2425.946705558411
205,205,1750,629731510848861696,149.36522953218233,21.815517269303545,9.169756665850649,2.3029757,14.651943,0.018724468,68.250332797958,1977-Oct-06 03:25:53.231,-130.80211,-117.115524,149.3571453709651,21.808279000835586,2528,10.464710648148149,1750.0,11.0,222.49608492134305,81264.47005667134,1977,2199.496084921343,2421.992169842686
385,385,3807,4158784092199871744,273.5158543277969,-8.05667354016567,8.604779091088384,2.0568876,15.902582999999998,0.021603498999999998,62.88286577799058,1995-Feb-08 12:23:42.724,-128.7655,-97.47695,273.5085219083447,-8.06222426516407,4625,101.58344907407408,3807.0,9.0,204.99814243624928,74873.52154341569,1995,2199.9981424362495,2404.996284872499
