,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit
1915,3885568298926106368,158.71894755499875,13.978067508824315,12.06224660384685,3.1034212,11.723218,0.16783121,85.30081101077592,1978-Aug-30 04:11:33.063,-11.796428,9.141947,158.71803634365367,13.978773675625513,2764,458990.0,1915.0,7.0
1922,3884573210838629248,160.681346757722,13.156585042555633,11.750579199549474,2.9886246,12.364253999999999,0.23907435,80.87831260808059,1978-Sep-12 18:20:30.241,68.166664,-124.16348,160.68633927492482,13.147491325984065,2780,528952.0,1922.0,7.0
1929,3884522427145346944,161.04913169007213,12.995297724963475,13.123861359124293,3.5820112,15.105209,0.1088532,66.2023264153707,1978-Sep-15 08:54:26.367,-125.36294,16.647972,161.0416161904134,12.996295769766483,2783,534384.0,1929.0,7.0
1936,3872478784796246016,161.5731066382191,12.728728735382845,12.339070606020465,3.2768917,11.101201,0.08358374,90.08034309317688,1978-Sep-19 18:33:00.553,0.42489022,16.056028,161.57314129771268,12.730038470900972,2788,544910.0,1936.0,7.0
1943,3872445769382599552,161.9497753229933,12.578149041282973,12.552630478225336,2.9212293999999996,14.765301000000001,0.082048275,67.72635497792996,1978-Sep-22 10:52:25.788,-21.417393,-292.82578,161.94846179373874,12.56019002885875,2791,552288.0,1943.0,7.0
1950,3868183753076144768,166.79357585111103,10.498061804696283,10.973869609958642,2.6783762,12.566707000000001,0.046643045,79.57534358537548,1978-Nov-04 12:25:58.185,-67.02029,-0.41344255,166.78874637247063,10.498032012045776,2832,891236.0,1950.0,7.0
1957,3867382758855297024,167.4501614840233,10.157202984126053,3.3934854418303453,0.6264515,10.301069,0.08467838,97.0773008893062,1978-Nov-11 16:10:02.207,-104.522095,-23.07229,167.44097305543468,10.155174723082693,2837,1241372.0,1957.0,8.0
1965,3867107915308047360,168.5186036234308,9.706394840716877,8.672182628194253,2.1282987999999996,14.360004,0.020744693,69.6378615493776,1978-Nov-30 18:57:02.160,-126.13302,-11.504775,168.51064954879186,9.705669338064807,2847,9481869.0,1965.0,6.0
1971,3871358008785763328,162.68269751743108,11.440444557213647,12.705950032268913,3.3951235,14.061735,0.089349955,71.11497899123474,1979-Mar-18 21:26:35.720,165.1919,-224.5571,162.69333564678485,11.425983390903161,2853,945257.0,1971.0,7.0
1978,3870459261109130240,161.46271958069238,10.622170640807989,12.188549608155194,3.5714808,12.634033,0.07591143,79.15128794759319,1979-Jun-12 08:41:41.901,-27.389286,-96.93099000000001,161.46075642770862,10.615223020263109,2883,1187155.0,1978.0,7.0
1985,3869429224872527744,162.36947530268313,9.982811406927476,13.865191253095501,0.54800797,19.614323000000002,0.09637873,50.983152322630865,1979-Jun-27 19:04:48.387,-135.5324,-91.320595,162.3632180276799,9.978595307318695,2891,968479.0,1985.0,7.0
1999,3866471091917108736,165.81190881293819,8.185173508896659,4.399361391382059,0.8208866,10.921602,0.015210201000000001,91.56165708911793,1979-Aug-06 13:00:40.407,-16.676282999999998,-45.318165,165.8105261117239,8.181415987992713,2921,681525.0,1999.0,7.0
2006,3866388559825590400,166.5704554851353,7.838122217329258,9.919784908782992,2.4037457000000004,24.424713,0.029738202999999998,40.942138991864795,1979-Aug-13 07:37:27.763,-178.55629,41.254845,166.5638354372946,7.839651757654304,2927,760242.0,2006.0,8.0
2014,3866482391975888256,166.56813497629636,7.844716009198736,9.933276478904746,2.3987446,24.376617,0.02978806,41.02291890186574,1979-Aug-13 07:37:27.763,-177.71211,39.80314,166.56153322689894,7.846194638559202,2927,666145.0,2014.0,7.0
2028,3817646968848064640,169.4719415824665,6.693252853424269,13.149527821564766,3.6655521,11.085142999999999,0.24335968,90.2108337208347,1979-Sep-07 16:57:31.903,-115.27343,-89.22867600000001,169.46252478220555,6.6859636748260165,2952,516914.0,2028.0,7.0
2035,3814217248483692544,171.8239617835906,5.944245985694964,11.930291544138301,2.9879569999999998,19.5579,0.042655599999999995,51.13023519081191,1979-Sep-24 00:18:45.591,91.8782,-181.99053999999998,171.8282158640524,5.93581958611148,2971,526023.0,2035.0,7.0
2042,3813413093167115008,172.7443338414029,5.720760603000383,8.931653061229413,2.3098153999999997,10.864028999999999,0.017866235,92.04688301017578,1979-Sep-30 02:25:48.229,-65.88455,1.4839374,172.7388421246373,5.720884294572322,2978,569256.0,2042.0,7.0
2049,3813413093167115136,172.74421861817314,5.721968488481253,10.480177737988862,2.7541275,10.840907000000001,0.034585726000000004,92.2432035497644,1979-Sep-30 02:25:48.229,-63.93545,0.7608663,172.73887799961508,5.722032044716528,2978,569256.0,2049.0,7.0
2063,3897072665181858176,175.63250127222256,4.871059347348916,9.739055354935248,2.4197302000000005,17.281893,0.017273858,57.864032194461146,1979-Oct-21 18:38:05.046,51.732468,-135.8055,175.63521200892063,4.863943256446879,3002,580196.0,2063.0,7.0
2070,3896915675536717824,176.87162613480115,4.520821992770104,10.937202105595293,2.6830893,11.963038000000001,0.037667125,83.59080384449969,1979-Oct-31 10:52:00.074,-125.72845500000001,19.92538,176.86210897140182,4.522330267922282,3012,567715.0,2070.0,7.0
2077,3896163025468235392,177.11470132535,4.50914886030712,11.889387892280748,3.1034775000000003,10.568146,0.16953537,94.62397883897349,1979-Nov-02 11:01:12.624,36.84003,-81.70271,177.11785804952015,4.502147972299117,3014,627261.0,2077.0,7.0
2084,3896463776258433792,177.7892539329166,4.331091169166212,10.948750706301126,3.1330242000000004,11.960457,0.08383903,83.60884644261174,1979-Nov-07 14:29:07.386,-69.38795,-160.58517,177.78400039686568,4.318932861574412,3019,654674.0,2084.0,7.0
2091,3896460271565174528,177.88256066809674,4.321267318712201,11.443425587809374,2.8872929,12.292017,0.044968598,81.35361359981766,1979-Nov-08 15:45:52.456,50.73879,8.240582,177.88629860864174,4.321874404694377,3020,660950.0,2091.0,7.0
2098,3893215853270317312,179.34838920623642,4.026031390661327,10.16137148519586,2.596099,10.668588,0.037677697999999996,93.73311909321905,1979-Nov-22 03:20:23.558,-115.94901999999999,-65.01688,179.33854738211934,4.020512718245816,3032,804654.0,2098.0,7.0
2105,3893816667654801664,182.74967949157883,4.0628840865762585,11.815625657028852,2.8526792999999997,10.56131,0.08140946,94.68522537152565,1980-Jan-10 15:27:25.242,-92.45463000000001,52.943672,182.7417521728596,4.067423625295539,3060,2597419.0,2105.0,7.0
2112,3895404602962524544,181.736544977472,5.802336594471477,5.1551455350398925,0.9354844000000001,22.078235999999997,0.024280136,45.293474393958064,1980-Mar-07 03:00:51.764,240.86343,-239.97852000000003,181.7464241815365,5.7924936860267815,3076,1403474.0,2112.0,7.0
2119,3895404602964117504,181.7383062114928,5.801500740124722,7.17624817409884,1.5208311,22.088,0.016105354,45.27345299280953,1980-Mar-07 03:00:51.764,244.42618,-249.64406,181.74832711275326,5.791265917985643,3076,1403474.0,2119.0,7.0
2126,3898447020357117824,181.29010795420842,6.217651950689947,8.593908838722577,1.8744334999999999,10.814832000000001,0.016767383,92.46560876981329,1980-Mar-18 18:21:20.887,-197.33331,-102.94109,181.27358468087132,6.209032403392831,3081,1387658.0,2126.0,7.0
2133,3898801269259591040,180.21955659620536,7.172042930097978,7.293843941217028,1.5785208,18.002108,0.018016689,55.54905131639856,1980-Apr-15 11:51:47.208,22.618263,27.609682,180.22069435800282,7.173431774200378,3093,4768376.0,2133.0,9.0
2142,3898806148342442496,180.1839510470152,7.277775092378565,10.73649740774614,2.538128,11.641978,0.036378354,85.89605454811014,1980-Apr-18 16:45:24.939,76.23085999999999,-123.91936000000001,180.1898805660789,7.268136184825817,3094,4491559.0,2142.0,8.0
2150,3707040325342494464,189.94938302981015,3.9012338938224302,10.251909930350394,2.5634995,10.2653475,0.033784594,97.4151144783857,1980-Sep-10 13:55:57.732,-4.0038222999999995,-9.534481,189.94902983314938,3.90039281082877,3175,550703.0,2150.0,7.0
2157,3703026558144950528,192.534991217819,2.9597320361868245,10.117716396431833,2.3488083,13.823573999999999,0.026649594,72.34019185008306,1980-Sep-29 12:37:50.136,-21.729069,-77.10551,192.5335677874835,2.9546809997718606,3196,576623.0,2157.0,7.0
2171,3691175781302483840,197.0596841645953,1.7141162078593084,11.256983154778409,2.8881512000000003,10.607268,0.052264217,94.27497905826617,1980-Nov-02 04:11:37.995,-9.712862,-6.1088347,197.0588549649449,1.7135946886998448,3233,581328.0,2171.0,7.0
2178,3691265460219482240,198.37319834336398,1.3156945673838798,12.954947011130752,3.4540976999999997,30.44753,0.059867054,32.84338583404721,1980-Nov-12 20:20:41.498,130.18513000000002,-516.0815,198.37707024901843,1.300345512288139,3244,615765.0,2178.0,7.0
2185,3711254646036640768,201.78392150657487,0.8056310447210521,14.337046465577064,3.996622,13.931251000000001,0.21631636,71.78106479508625,1980-Dec-12 19:31:24.558,11.761619,1.0926853,201.78468603288516,0.8057020712285601,3271,822263.0,2185.0,7.0
2192,3712037640049668992,203.76640680063332,3.0445434799290214,11.140267920425343,2.9638882,11.006933,0.11727656,90.85182772657465,1981-Mar-29 06:06:18.498,-72.2731,-23.20635,203.7604607882469,3.042634259997476,3314,4745414.0,2192.0,28.0
2220,3712812452150011648,203.3228580260473,3.3501405343755013,10.933836016763363,-0.20435238,10.593245,0.049716298,94.39978422412601,1981-Apr-09 10:03:19.972,-126.06433999999999,-68.61189,203.31208150210202,3.3442752935601145,3319,2367406.0,2220.0,12.0
2232,3712892475980656896,202.8564715647808,3.600953382071265,13.851603468906028,4.2029190000000005,22.346651,0.10603265,44.749434559218216,1981-Apr-19 06:14:09.682,-134.12012,-20.201021,202.85103659763638,3.600134773433138,3323,2765160.0,2232.0,12.0
2244,3712044473342794112,203.32441096805783,2.9897191364562943,13.481232527978479,3.7616882000000005,11.425510000000001,0.17446232,87.52344222903255,1981-Apr-05 14:18:59.681,-226.40842,-43.481888,203.30646642498385,2.9862728749608856,3317,2268003.0,2244.0,13.0
2271,3711703216716188288,204.6180942078307,2.2879219634930092,11.428838325413674,2.8285675,14.238306,0.04533202,70.23307385036757,1981-Mar-03 12:37:12.870,-129.32738,-11.593929,204.6098689864924,2.2871845895774907,3305,2643984.0,2271.0,14.0
2285,3711724141796857728,204.7216353978887,2.3328391006508995,10.27963630493655,2.7429333,10.435698,0.11936392,95.824931172803,1981-Mar-06 22:51:47.094,-13.120648000000001,-78.971924,204.7204968553544,2.3259863223688897,3306,2347909.0,2285.0,13.0
2298,3663668542995907328,205.11274717000862,2.150779835836567,3.625082016884246,0.75247145,12.928225,0.052561603,77.35014155119573,1981-Mar-03 12:37:12.870,61.525913,-201.10405,205.11705674684512,2.136693521491728,3305,1646628.0,2298.0,10.0
2308,3663664003222454528,205.17829119227684,2.0635555103646426,14.605444026491648,0.88842773,24.686607000000002,0.09986009400000001,40.50779377591963,1981-Feb-27 20:08:09.929,-534.8207,30.873490000000004,205.15867285358812,2.064688014389388,3304,1911863.0,2308.0,10.0
2318,3663582540570840320,205.8925875383325,1.737379398530433,11.23577972351856,3.0126915000000003,13.112978,0.21429826,76.26032785273318,1981-Aug-23 23:42:03.187,49.873505,-44.025948,205.89603170375355,1.7343390538153172,3367,810627.0,2318.0,8.0
2326,3664808461675974528,206.80305210161168,1.3876337072615827,9.1662132698056,2.537301,15.852665,0.22038406,63.08087651578646,1981-Sep-02 22:47:42.205,-69.75273,73.95636999999999,206.7990675965391,1.391858337836362,3375,706862.0,2326.0,7.0
2333,3664057353499743360,207.09964515934087,1.2590352088333052,12.552909939038196,3.7000885,10.014091,0.14413337,99.85929288364832,1981-Sep-06 12:09:02.562,-199.32013,40.545429999999996,207.08162099686518,1.2627016594136018,3378,692807.0,2333.0,7.0
2340,3663994857431123456,207.4334287087744,1.1837792114930832,9.210823287791074,2.636098,14.235384,0.065294884,70.24749040020548,1981-Sep-08 20:01:03.673,-44.801421999999995,-19.915606,207.4305787533964,1.1825123189605566,3380,684492.0,2340.0,7.0
2347,3647769776656991744,213.07528485916907,-0.7411159216800208,9.407847424323844,2.2090435,10.709306,0.024164737999999998,93.37673441280356,1981-Oct-28 19:23:00.296,58.12449,-48.951008,213.0801997432004,-0.7452551155311024,3427,580105.0,2347.0,7.0
2354,3647845574239719936,213.42087727256356,-0.8460836956875412,2.0735544653745244,0.6376295,18.12696,0.04910548,55.166445911655074,1981-Oct-31 22:08:58.530,206.65184,-139.41862,213.43120083834,-0.8530485373406884,3430,583888.0,2354.0,7.0
2361,3652774444348896128,215.55029175146487,-1.3785372611797464,9.899480261768165,2.6445274,11.766759,0.02756551,84.98516940000279,1981-Nov-19 00:12:18.657,-128.66768000000002,-79.66618000000001,215.54038963437344,-1.384668279350891,3447,674380.0,2361.0,7.0
2368,3652713485877744256,216.10928603201745,-1.4670261923616446,7.493521206102043,1.6190395,15.015154,0.019149762,66.59938404004438,1981-Nov-23 10:23:39.018,21.94292,-46.32525,216.1106093983832,-1.4698200445073497,3451,726496.0,2368.0,7.0
2375,3652713833770458112,216.12261928337693,-1.4473925757331974,10.651193055404258,2.5929766,15.034197,0.025492993999999998,66.51502635859384,1981-Nov-23 10:23:39.018,21.851439000000003,-46.242573,216.1239354632549,-1.4501779092362743,3451,726496.0,2375.0,7.0
2382,3652565434060371072,217.23963779259952,-1.6253940562681761,8.62801530918965,2.0870151999999997,11.523926,0.020874267,86.77598406847169,1981-Dec-03 18:36:10.880,111.20194,-48.833836,217.2483761009885,-1.6292314453094745,3460,739509.0,2382.0,7.0
2389,3649569711551374464,217.9373302784177,-1.7496097635778116,11.757907748219932,3.3420620000000003,17.862420999999998,0.20446135,55.98345252290617,1981-Dec-11 01:50:34.404,163.53435,-137.11508,217.94562084301188,-1.7565609726634344,3466,786642.0,2389.0,7.0
2396,3650615686411758080,222.03341408536548,-0.7988441042803737,13.485565440703967,0.43095779999999995,11.078461,0.18074195,90.26524782449404,1982-Feb-23 05:33:00.922,-44.72593,4.7524347,222.0297581761881,-0.7984556390202043,3503,2831029.0,2396.0,7.0
2403,3650669326258514304,222.0292159612812,-0.6882764335606953,12.935108607356767,3.6660776,13.562935000000001,0.17079297,73.73035476320526,1982-Feb-28 01:32:29.584,-170.41429,13.614109,222.0178379127114,-0.6873674605360273,3504,2698318.0,2403.0,7.0
2410,3651461313934510848,221.5438635059116,-0.21687315402843588,13.965830936322034,0.92429924,11.895159,0.2087429,84.06781443854067,1982-Mar-22 01:45:39.229,-69.26501999999999,-74.098045,221.53859048878482,-0.22251410019922788,3509,1805346.0,2410.0,8.0
2418,3651747667992161920,220.6836935989134,0.4542292688274094,13.326119520487596,0.3810196,11.992157,0.18675889,83.38783435422015,1982-Apr-17 21:04:19.372,-89.50556,24.392525,220.67693482117832,0.4560712063518214,3519,1608006.0,2418.0,7.0
2425,3651597554590420736,219.8835931548176,-0.30225008877465315,12.390870282538948,3.2816277,14.619101,0.079707816,68.40366102998728,1982-Aug-12 12:54:23.928,-122.71418999999999,-245.457,219.875991825125,-0.31745452131881546,3550,1252263.0,2425.0,7.0
2432,3650552739370519680,221.14100292517915,-0.9995851748522668,11.837349432706427,-0.02287674,12.819450999999999,0.06327298,78.00645863029992,1982-Sep-03 02:48:57.114,31.227916999999998,22.584278,221.1432088414358,-0.9979898386448912,3561,968492.0,2432.0,7.0
2439,3650490449460572160,221.7716271541317,-1.3026948045485267,9.252318028976259,2.3697157000000004,10.96895,0.021249149,91.16642661682394,1982-Feb-04 10:01:25.224,-117.97991,-50.726353,221.761887165582,-1.3068825860685438,3498,3984686.0,2439.0,15.0
2454,3650490445165133056,221.77271921444404,-1.3028362106348914,6.898653309478097,1.452261,11.27834,0.06675667,88.66552789540036,1982-Feb-04 10:01:25.224,-117.73626000000002,-47.797226,221.7632659787793,-1.3066739276060082,3498,3984686.0,2454.0,15.0
2469,6340143762153223552,224.4562690279488,-2.3101117418319705,12.28183609485661,3.1922903,12.878048,0.06516351599999999,77.65152020066927,1982-Oct-13 06:52:45.145,-136.73788000000002,-98.90342,224.4466539177559,-2.3170664148563644,3589,768851.0,2469.0,7.0
2476,6340128025393007360,224.84905520676983,-2.451773978222979,10.506345055262056,2.5963526000000003,11.259088499999999,0.042759995999999995,88.81713635682165,1982-Oct-17 03:00:37.150,-60.163990000000005,-160.5993,224.8442162822943,-2.4646908061057617,3592,762341.0,2476.0,7.0
2483,6339686605833447936,225.48767680175808,-2.602591080601038,14.299332134958572,3.7263660000000005,11.147131,0.30080655,89.70918194406967,1982-Oct-23 10:36:55.487,4.6961580000000005,-252.0829,225.4880583021926,-2.623069466902814,3597,705360.0,2483.0,7.0
2490,6339490274289311360,226.33013791733998,-2.839859953428943,10.303874925283353,2.6023407000000005,10.487667,0.031145303,95.3500899690428,1982-Nov-01 04:28:07.547,20.249275,12.959826,226.3318863384315,-2.838740938861319,3604,753021.0,2490.0,7.0
2497,6339429521975947648,226.84065719953392,-2.963003243180195,8.276075008258594,1.9337502,12.533384,0.02089937,79.78690944275263,1982-Nov-06 03:56:34.523,-12.37774,-37.99992,226.83976288880226,-2.965748795794714,3608,755158.0,2497.0,7.0
2504,6336451911344850048,227.75614570334884,-3.192256538491401,10.841870312615004,2.8130740000000003,11.712497,0.036925192999999995,85.37889236631233,1982-Nov-16 03:51:36.491,-48.013996,2.0212412,227.75243348240926,-3.1921002654362938,3616,768518.0,2504.0,7.0
2511,6336438923363721728,227.9169320712788,-3.2555883668318737,10.127544031590906,2.4679117,12.434443,0.027974312999999997,80.4217737694309,1982-Nov-17 10:04:51.472,-27.621285999999998,-44.9467,227.91492051125945,-3.258861675161808,3617,771127.0,2511.0,7.0
2518,6336436964858776320,228.05008493956052,-3.2365454235376965,6.154999894949177,1.2206202,10.820018,0.018413955,92.42128960705598,1982-Nov-18 16:22:46.854,-88.70819,-130.66801,228.04266071339472,-3.247481379760377,3618,773955.0,2518.0,7.0
2525,4403787409206252160,233.9802315204023,-2.239442116516132,10.366034173338829,2.501995,16.131258,0.019197168,61.991445386745966,1983-Mar-26 03:37:03.769,-46.19137,-14.044246,233.9776384874572,-2.240230514724192,3677,2121215.0,2525.0,7.0
2532,4415393750869565824,231.65593242350326,-1.4152037248592881,5.3111877441462765,0.8909321,10.447272,0.020243738,95.71876478524082,1983-May-27 09:04:17.052,-14.745385,29.338394,231.6546543122645,-1.41266071015492,3697,2024229.0,2532.0,7.0
2539,4415429897313362688,231.07402446829744,-1.3905168971631292,9.564482633991474,2.6077204,22.912954,0.022295991,43.64343356069561,1983-Jun-12 14:08:39.536,-356.8556,-362.9575,231.05992096961015,-1.4048615525405743,3702,3998107.0,2539.0,8.0
2547,4415325478069350144,230.686878323744,-1.6483275234552317,9.90402811566841,2.5614748,16.019741,0.019831572,62.42298151746919,1983-Jun-29 19:11:26.441,-58.091106,-14.193879,230.68359457739413,-1.6491298682830695,3706,3826311.0,2547.0,7.0
2554,4414135084933748096,232.55850539247643,-3.078631264483981,8.942544360168096,2.8195467,11.159969,0.021596545,89.60598102422169,1983-Sep-12 23:59:20.421,-25.178107999999998,-22.917362,232.55646235872442,-3.0804908539380187,3724,1205287.0,2554.0,7.0
2561,4401127381341403392,234.75740851803116,-3.93915287658122,5.532161952292349,0.97042465,14.224741,0.015092013,70.30004984002785,1983-Oct-15 21:07:23.479,-26.07655,21.538073,234.75574846789613,-3.9377817488458176,3742,956098.0,2561.0,7.0
2568,4402300422812159232,236.2253360398637,-4.314478276040837,10.209215013115648,2.6869678,13.206403,0.025337696,75.72084668040688,1983-Nov-03 14:27:17.156,-3.752555,-74.43202,236.22507872909503,-4.319582041704417,3754,911273.0,2568.0,7.0
2575,4402297777108231168,236.39020348189538,-4.359208838492596,15.153521152897909,4.7927647,23.951654,0.19717608,41.75076935695734,1983-Nov-05 02:49:05.681,175.51873999999998,-77.58811,236.3968394366559,-4.36214226432992,3755,1039773.0,2575.0,8.0
2583,4402307397838988416,236.62279726672298,-4.333593476770743,12.52234942369452,3.3145474999999998,11.013159,0.10068336,90.80047044829928,1983-Nov-08 03:17:02.293,-16.073622,-37.95057,236.62147561419945,-4.336713959899661,3757,908681.0,2583.0,7.0
2590,4399133966762658560,237.89363243182197,-4.649362409054041,9.905106532524938,2.659007,12.149758,0.02344184,82.30616380212003,1983-Nov-23 04:05:19.182,-218.49034,-20.075751999999998,237.8773477210432,-4.650858712357045,3767,1091473.0,2590.0,8.0
2598,4399091734345564032,238.59353517521492,-4.712108143108333,6.350927142709607,1.2394972,12.418547,0.016898107,80.52472048773633,1983-Dec-02 07:06:03.631,-73.41036,-69.59536999999999,238.58818211609483,-4.7171830140797635,3773,947100.0,2598.0,7.0
2605,4399091773000697088,238.61404260414147,-4.706124449665811,4.2115544833110246,0.74889565,12.530425,0.036492646000000004,79.80575234093226,1983-Dec-02 07:06:03.631,-67.41251,-69.63685600000001,238.6091707961372,-4.711157007777845,3773,947100.0,2605.0,7.0
2612,4398702133571400064,239.14094745620488,-4.824289597735182,10.357697070740599,2.445325,15.877849,0.028613122,62.980824644841825,1983-Dec-08 12:04:08.294,-273.11768,-144.11185,239.12537082285095,-4.832508682768988,3777,974002.0,2612.0,7.0
2619,4398702133571400320,239.14156652948463,-4.8227504766822005,7.476290458756683,1.5356722,15.919611999999999,0.022888249,62.81560155761816,1983-Dec-08 12:04:08.294,-274.9097,-141.865,239.1259288239314,-4.830820192652327,3777,974002.0,2619.0,7.0
2626,4398509615958179712,241.40474251421242,-4.932062054794664,12.713875215692694,3.3771123999999997,14.4774065,0.08218938,69.07314510217968,1984-Jan-08 09:05:09.288,10.571053,-0.30346352,241.4054037295359,-4.932081036322537,3795,2228214.0,2626.0,12.0
2638,4356477554173686656,241.9885230744128,-4.860346300334708,11.623681887052017,3.1459131,12.470085000000001,0.059201672999999996,80.19191436537271,1984-Jan-18 16:40:24.690,-47.969303000000004,-140.38213000000002,241.98503962556737,-4.8705406104936895,3800,5401354.0,2638.0,28.0
2652,4356470029390599552,242.50376541753633,-4.8048034964043165,12.81081943950286,3.8157082,10.223222999999999,0.14430232,97.81651306653671,1984-Jan-28 02:24:25.556,-8.492713,25.375053,242.5030131469686,-4.8025558158472075,3804,2829958.0,2652.0,13.0
2665,4405732857595573888,240.3467198370461,-2.9167830338895464,12.047287890300536,3.0269823,12.396549,0.056905515,80.66761014388797,1984-Jun-09 05:53:52.098,-0.37203044,-15.523932,240.34669266057202,-2.9179170425779093,3839,2857339.0,2665.0,8.0
2673,4405743195578253312,240.1199841066476,-2.9529784988794057,7.3950935368882105,1.6927651999999997,10.374433999999999,0.0147230895,96.39079631595983,1984-Jun-16 01:10:08.731,-87.42885,-60.179446999999996,240.1123526793326,-2.958231399793384,3841,2797570.0,2673.0,7.0
2680,4398519026227056000,241.59347422903141,-4.754192781473349,3.4623068325332387,0.6118698,13.3846,0.16403145,74.71273130945501,1984-Jan-12 08:32:25.993,64.17266,-12.673555,241.59781593198718,-4.755050230924846,3797,2659544.0,2680.0,14.0
2708,4356214118054274048,243.31552683982738,-5.261855396094959,10.113520817695218,2.6525621,11.928945,0.028968900000000002,83.82971290104534,1984-Oct-30 15:06:25.243,30.363194,-46.165729999999996,243.31783178645225,-5.2653599530976924,3880,1057671.0,2708.0,7.0
2715,4355431540653393536,244.6961538225746,-5.546956965691498,10.091461666964967,2.6785965,10.067238,0.03065598,99.33211219423842,1984-Nov-19 14:49:04.936,-5.2212167,-15.908853,244.6956841698633,-5.548387979994311,3891,1116450.0,2715.0,7.0
2722,4355431540653391872,244.70526576845833,-5.549677319030963,6.434777695911405,1.2523108,10.1890745,0.021884557000000002,98.14434062687458,1984-Nov-19 14:49:04.936,-4.8361225,-15.272331,244.7048359569867,-5.551034650890743,3891,1116450.0,2722.0,7.0
2729,4355432811963710208,244.7218867174744,-5.54274697826257,9.271366850201565,2.3487014999999998,11.261687,0.020791715,88.79664079175288,1984-Nov-19 14:49:04.936,-50.967293,-116.79676,244.71778841933187,-5.55213864732512,3891,1116450.0,2729.0,7.0
2736,4355439409033609856,244.97973561992168,-5.619128307497801,11.639591920582054,3.1562014,10.3189745,0.075327024,96.90885470168884,1984-Nov-23 04:24:36.538,-9.423098,13.144772,244.9789086825916,-5.617974769376781,3893,1119755.0,2736.0,7.0
2743,4355251907940868736,245.26793484710143,-5.622017027356661,7.7590829256896425,1.7431450000000002,13.640764,0.014540873999999999,73.30967551860826,1984-Nov-26 18:00:20.003,-117.70678999999998,-39.295177,245.26012075997127,-5.624625678463413,3895,1125647.0,2743.0,7.0
2750,4355563482048074112,245.92898052634442,-5.6920413512493475,10.258876431454707,2.6689615,10.852210000000001,0.03161088,92.14712909777846,1984-Dec-05 17:22:23.886,-108.94845,-26.415090000000003,245.91988938720883,-5.694245542934295,3900,1115697.0,2750.0,7.0
2757,4353893392605327872,249.3840651261327,-5.504964477364559,6.894945304605707,1.4413738,23.185959,0.01714233,43.12955120548333,1985-Feb-04 15:39:05.512,-104.07789,18.233383,249.3800002355629,-5.504252350049006,3928,2769125.0,2757.0,7.0
2764,4353893388309106048,249.38444258777508,-5.503134549278019,6.836961866745873,1.4547976999999999,23.236174,0.033214625,43.036345653709795,1985-Feb-04 15:39:05.512,-95.65805999999999,16.471204999999998,249.38071461789997,-5.502492636235656,3928,2769125.0,2764.0,7.0
2771,4354293717917419136,249.02561740379542,-4.41903208751666,10.755970380340896,2.6747322000000002,19.674297,0.02012658,50.827736466841785,1985-Apr-22 05:33:02.238,-52.397617,4.7294397,249.0232056789629,-4.418814403815898,3943,2274395.0,2771.0,7.0
2778,4354357901908595456,248.67588495605872,-4.232186449589697,6.05445035476141,1.0021286,21.680218,0.13103957,46.12499799853572,1985-May-04 04:13:24.087,-132.26324,-702.20325,248.67036048147975,-4.261516623657185,3946,2061071.0,2778.0,7.0
2785,4354365564130391552,248.39493965083298,-4.276586522876569,9.53943520979357,2.5968475,19.413465,0.03837024,51.51063832504752,1985-May-11 07:56:56.609,-66.099236,-49.561405,248.3918564003004,-4.2788983533793905,3948,1961063.0,2785.0,7.0
2792,4357293834175012352,247.70559341589328,-4.06734252741942,5.348095852891852,0.9387455,10.014547,0.017589338,99.85473783769835,1985-May-28 00:44:35.158,-197.7273,-233.50279,247.68771410618297,-4.0884568037485876,3953,2330726.0,2792.0,8.0
2800,4352624212589332608,247.92538713356998,-5.601416535052471,13.097813100245114,3.5708922999999997,13.872514,0.106980644,72.08498881337184,1985-Jan-05 13:48:57.103,-99.28031,-68.3559,247.9189064112496,-5.605878604351857,3916,2929088.0,2800.0,14.0
2828,4365154968654621824,254.71464693460496,-5.530685778582373,12.458235997245525,3.3875055,12.6693535,0.067244895,78.93062587412061,1986-Mar-06 05:41:41.368,-48.720917,-46.748802000000005,254.7111645523208,-5.5340272017616154,4040,4671852.0,2828.0,8.0
2836,4365399747427701504,253.90535800030926,-5.165701045080776,5.003811685030334,0.8565978999999999,13.38771,0.017248398,74.69537572612569,1986-Apr-29 21:21:05.373,-162.37277,31.533129,253.8943749652882,-5.163568116927065,4048,2411305.0,2836.0,7.0
2843,4365399743138703488,253.90586650673114,-5.165602353739496,5.010811648926857,0.8649521000000001,13.409482,0.020838952,74.57409613820946,1986-Apr-29 21:21:05.373,-164.82238999999998,26.872833,253.89473587929626,-5.163787603333135,4048,2411305.0,2843.0,7.0
2863,4361285374920311936,258.6507973060938,-6.376404156959655,10.430240706279926,2.8818922000000002,10.140845,0.04540427,98.61110889065418,1987-Feb-17 03:35:30.986,-2.0867703,-191.46618999999998,258.65061096187003,-6.393501687047707,4129,9849472.0,2863.0,14.0
2877,4364446848806515968,256.2329729630873,-5.5982093282422,4.526065430450728,0.78796005,10.534882000000001,0.016123962,94.92275649103293,1987-Jun-25 16:50:28.333,-6.1867332,17.772558,256.2324411645004,-5.5966816364916525,4153,2975606.0,2877.0,7.0
