,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
236,236,2671,6659309791307611648,294.94079347755525,-48.19441973141458,5.498291787846824,1.0706978,22.120989,0.038743007999999995,45.205935727811095,2001-Feb-22 17:47:03.094,-28.267021000000003,-246.69627000000003,294.9396363241059,-48.204518618112296,3247,92.91204861111113,2671.0,8.0,147.37135047266415,53825.91204663586,2001,2148.3713504726643,2295.7427009453286
175,175,1950,4113753559147499392,256.4986229523858,-22.858210321957465,6.223197848633188,1.1010551000000002,19.865586999999998,0.024185567999999998,50.33830554293789,1985-Nov-26 19:07:01.577,40.08348,-325.6808,256.5004501245387,-22.873056209857808,2401,13.547326388888886,1950.0,7.0,164.1028760699775,59936.93445579858,1985,2149.1028760699774,2313.2057521399547
150,150,1532,6307378212567145728,227.57736873683342,-16.271058761932725,11.331311345216973,3.2316246,19.382841,0.04409299,51.59202380667713,1983-Jan-24 14:21:45.684,-106.930885,-9.484436,227.5723729813519,-16.271501869863346,2057,91.26486111111113,1532.0,38.0,168.18999760976743,61429.71472699146,1983,2151.1899976097675,2319.379995219535
120,120,1215,3696387599561169408,187.15746551463334,-0.5798385030865065,8.397199936109887,2.0561075,18.90945,0.01771703,52.88360961944919,1980-Dec-02 22:18:48.601,16.639651999999998,-78.50745400000002,187.15826237235112,-0.5835981532046365,1587,29.056006944444448,1215.0,20.0,172.40056735940433,62967.58322234884,1980,2152.4005673594042,2324.8011347188085
121,121,1235,3696387535137998336,187.1643068871859,-0.5807579685999444,7.907798417854861,1.8697929,18.855566,0.021869347999999997,53.03473778966829,1980-Dec-02 22:18:48.601,16.191381,-80.574455,187.16508449349791,-0.5846276325428617,1587,29.056006944444448,1235.0,20.0,172.8932451943186,63147.52887477293,1980,2152.8932451943188,2325.7864903886375
129,129,1317,3630839702770910336,202.5390355964,-7.149898914258452,9.750517144491695,2.3662825,18.800938000000002,0.015484446,53.188836561157,1981-Dec-04 05:46:31.277,-79.87987,-31.163458000000002,202.5351881438396,-7.151399917320247,1819,7.246331018518518,1317.0,7.0,173.3956071893718,63331.01156984615,1981,2154.3956071893717,2327.7912143787435
140,140,1424,6300421430698761984,216.3972528085177,-12.79920225820086,5.573209800190705,0.99373055,18.592821,0.023980392000000003,53.78419947572798,1982-Oct-19 08:05:37.605,47.236477,-105.574745,216.39955344315624,-12.804344236004136,1968,6.5568981481481465,1424.0,7.0,175.3364902908732,64039.89971383853,1982,2157.3364902908734,2332.6729805817467
139,139,1417,6300473382623065216,216.19426881679263,-12.713625452649591,8.335328051296411,1.9905386000000005,18.201086,0.019224303,54.94177641737674,1982-Oct-17 10:58:52.953,47.11823,-48.879055,216.19661308394183,-12.716057325952587,1966,6.565439814814815,1417.0,7.0,179.11019112064815,65418.20620490553,1982,2161.1101911206483,2340.2203822412966
36,36,295,869903814299815424,111.76815927446304,24.15539945373643,6.802165223980486,1.4154139,17.606415,0.017091405,56.79748044379965,1978-Jul-01 20:16:40.295,-20.473282,-161.45877,111.76710626570588,24.14709509390403,646,2.907673611111111,295.0,7.0,185.15978624678684,67627.76032877642,1978,2163.159786246787,2348.319572493574
210,210,2367,6755826158950126208,286.79526057796767,-34.103870936670525,14.677074860520065,0.93208504,19.037159,0.16719548,52.528846440931396,1992-Dec-26 01:14:27.019,8.406343,-81.86365500000002,286.79566044945716,-34.10776501283509,2902,31.992615740740746,2367.0,7.0,171.24403939743635,62545.172949519656,1992,2163.244039397436,2334.4880787948723
117,117,1161,3698211624929255296,185.4436856984652,0.12247493444816432,11.160354879877653,3.0190306000000002,17.706882,0.035699707000000004,56.47521529043014,1980-Nov-16 17:31:55.513,-170.05933000000005,11.681064,185.4349886118386,0.12307232139987866,1573,24.81848379629629,1161.0,18.0,184.10920184680225,67244.04488252605,1980,2164.109201846802,2348.218403693604
167,167,1800,6244141622364236800,242.16064755527424,-20.20999213127984,7.542491942769773,1.6245737,17.850573,0.020010414,56.02061195398021,1984-Jan-19 02:56:16.628,-132.13083,-138.11623,242.15394458251086,-20.21699874215458,2214,51.66216435185186,1800.0,20.0,182.62719496997548,66702.75669083385,1984,2166.6271949699753,2349.2543899399507
180,180,2041,4116641014101152000,263.9891146330271,-23.07379526688641,14.560957869923135,0.7078781,17.656528,0.15703696,56.63627487899566,1986-Nov-06 07:23:26.587,-137.49686,-143.16063,263.9820627857601,-23.08113759395175,2486,15.245,2041.0,7.0,184.63425610552582,67435.81569998225,1986,2170.6342561055258,2355.2685122110515
71,71,709,611300328712811392,136.06561052450832,17.479170573818053,10.409231916546716,2.8587742,17.003320000000002,0.02470987,58.81204136522889,1979-Jul-10 09:53:35.268,-136.17238,1.4102685,136.05835830861653,17.479245681355017,1082,3.4418402777777777,709.0,7.0,191.72725485064618,70026.46256165001,1979,2170.727254850646,2362.4545097012924
178,178,2000,4111479494250377600,262.44710332809416,-23.07582074849733,12.941733928127539,3.4685955,17.5998,0.06803385,56.81882713199566,1986-Feb-27 09:29:38.967,30.211714,-27.743156,262.44865780070086,-23.077248207296766,2444,124.05545138888887,2000.0,21.0,185.22937645030584,67653.1774547097,1986,2171.2293764503056,2356.458752900611
49,49,424,660570681705257472,133.78925276895495,19.41169170378057,11.908326408160743,3.0217657000000004,16.697810999999998,0.044433615999999995,59.88808906818032,1978-Sep-18 09:42:40.763,-99.14898000000001,-16.173328,133.78387571803032,19.410814591266266,811,17.817291666666666,424.0,28.0,195.23517036226784,71307.69362311471,1978,2173.235170362268,2368.470340724536
240,240,2711,6646793638131282304,295.02060820859504,-50.540508508269994,10.543725258343759,2.6968822,19.014446,0.022709785,52.591592013919886,2003-Jun-11 15:53:58.529,27.080227,-55.407109999999996,295.02189789482605,-50.54314725221246,3322,121.82729166666668,2711.0,13.0,171.44858996537883,62619.88299895496,2003,2174.4485899653787,2345.8971799307574
214,214,2408,6719353262309435904,286.70557070195457,-36.19779334539336,9.35282644580151,2.416255,17.531748,0.019634501999999998,57.03937852526495,1993-Jul-11 04:22:28.933,15.574221,-63.92528000000001,286.70637514732243,-36.201095237522814,2934,64.67722222222223,2408.0,11.0,185.94837399236374,67915.78411697093,1993,2178.948373992364,2364.896747984728
213,213,2397,6719353154935477632,286.70438731724215,-36.19837529466018,11.499870876085708,3.053193,17.404118,0.046062436,57.45766742613787,1993-Jul-11 04:22:28.933,13.618134,-60.836707999999994,286.7050958844127,-36.20154069863885,2934,64.67722222222223,2397.0,11.0,187.31199580920944,68413.83334935566,1993,2180.3119958092093,2367.6239916184186
39,39,316,867294432689603712,114.97669807172217,23.59762168757772,12.932339560017288,3.4156312999999994,16.050535,0.08769325,62.30321839197929,1978-Jul-11 11:30:38.673,42.077273999999996,24.59321,114.97907203243614,23.59900921364337,669,2.982453703703704,316.0,7.0,203.1084919578525,74183.34560268605,1978,2181.1084919578525,2384.216983915705
59,59,620,664635198236908416,128.42327368329003,20.5410291470488,11.764673668546381,2.967886,15.991674,0.04519135,62.53253871577911,1978-Aug-27 01:48:08.693,-10.132193,-40.461895,128.42269993032292,20.53873792211898,771,8.646620370370371,620.0,13.0,203.85607621343988,74456.39327619679,1978,2181.85607621344,2385.7121524268796
45,45,358,664233429816034944,125.98113177987564,21.37436346808897,5.368200930143832,0.90813637,15.981994,0.017627056999999998,62.57041645246978,1978-Aug-17 00:26:46.365,5.3082075,-151.02602,125.98143254839964,21.36580617791451,750,8.897592592592591,358.0,12.0,203.97955763505146,74501.4936306262,1978,2181.9795576350516,2385.959115270103
2,2,28,226465589637712256,60.92140435903986,38.194141472896256,7.0728903039863935,1.5417528,15.742903,0.04949578599999999,63.520687100449905,1977-Oct-26 13:26:36.353,-11.974403,-48.809002,60.920715572711856,38.19133390310451,88,2.3034027777777784,28.0,7.0,207.07743994746667,75632.96416641273,1977,2184.0774399474667,2391.1548798949334
