,spacecraft,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
180,Pioneer 11,216687907608103040,55.67515400931328,32.05585392508674,11.396922661410828,2.9333572,12.917132,0.06426878,77.41656358126617,1976-Apr-20 00:03:38.581,-5.394369599999999,-8.454027,55.67477583673386,32.055261255043824,1730,2.7135069444444446,1182.0,7.0,252.37799727492768,92178.53972469461,1976,2228.377997274928,2480.755994549855
183,Pioneer 11,3453709857007641344,93.08735705729849,36.05111642332229,6.255986579892921,1.2701015,12.909339,0.018274846,77.46330031205437,1976-Jul-23 01:15:18.016,23.929049,-42.302216,93.08903561731309,36.0481490338132,1973,2.9343981481481483,1330.0,7.0,252.53035901729726,92234.18832747763,1976,2228.530359017297,2481.060718034594
184,Pioneer 11,122676502336700928,48.624996666312754,30.72274509361527,7.915938333193374,1.7234468,12.901793,0.0221205,77.50860959558739,1976-Mar-31 19:20:29.073,-130.97116,-145.83016999999995,48.615804009013345,30.71250950614193,1681,2.2629861111111107,1140.0,7.0,252.6780672816149,92288.13729393703,1976,2228.678067281615,2481.3561345632293
134,Voyager 1,4459586730964697600,249.3922771393692,12.459425071750006,11.882050208861582,2.9808025000000002,13.323335,0.04309679,75.05628455443599,1992-May-02 00:21:32.441,-64.0873,-99.54228,249.38792127342566,12.452659412794786,2610,116.06520833333332,2451.0,13.0,244.6834876474613,89368.19702835877,1992,2236.6834876474613,2481.366975294923
50,New Horizons,4070317592773631232,269.7249861379695,-22.063684258112183,13.32656936088228,3.2554703,13.760634,0.14725578,72.67106801262534,2008-Feb-19 16:13:10.414,-41.086018,-30.615196,269.7222823599224,-22.06569897504724,891,0.0008534282836076818,1287.0,22.0,236.90768172115855,86528.16167183597,2008,2244.9076817211585,2481.815363442317
103,Pioneer 10,6854210936136450432,303.1948601789586,-21.079091267179926,9.818967554734012,2.38896,12.809154,0.020288412,78.06917104739345,1973-Jan-30 09:34:03.658,-59.91906,-31.150864,303.19062413942555,-21.0812935095122,640,2.4721759259259257,406.0,7.0,254.50549761450264,92955.58794872096,1973,2227.5054976145025,2482.010995229005
51,New Horizons,4090742391351529856,273.8340166281984,-21.880869464580574,8.723330276186006,2.131936,13.780695000000001,0.022657264,72.56528083600217,2009-Jan-23 04:02:03.929,27.1837,-10.947973,273.83580292205556,-21.88158887720517,1037,0.0004282316315157752,1532.0,20.0,236.56281552536706,86402.20274248508,2009,2245.562815525367,2482.1256310507347
179,Pioneer 11,2608084122736160768,340.01501953161784,-10.273455655760912,10.47994955934745,2.5029907,12.82697,0.034230594,77.96073368632823,1974-Mar-14 03:30:29.980,-182.32985,-97.64067,340.00214743955553,-10.280348875431095,685,3.1910185185185185,430.0,7.0,254.15199181742997,92826.47349139814,1974,2228.15199181743,2482.3039836348603
181,Pioneer 11,6840023804459850880,328.58103091927416,-14.613685821125527,9.73376207923219,2.6407118,12.810968,0.02096945,78.05811152217994,1974-Feb-02 15:33:51.027,66.51103,32.172733,328.58573231896037,-14.611411658877726,591,2.7874537037037035,388.0,7.0,254.4694435623066,92942.41956669686,1974,2228.4694435623064,2482.938887124613
187,Pioneer 11,216687907608102912,55.67457063471873,32.056115891500994,11.68487651947201,2.9460964,12.861467,0.067842916,77.75162599232728,1976-Apr-20 00:03:38.581,-9.180602,-14.4171505,55.67392424254368,32.05510080194661,1730,2.7135069444444446,1175.0,7.0,253.47030073498692,92577.4926404466,1976,2229.4703007349867,2482.940601469973
185,Pioneer 11,2739209710506348800,1.8287334767693344,2.7705673390046783,13.424388575675216,4.1051426,12.833158,0.27119356,77.92314533132996,1975-Mar-19 22:00:40.872,13.756718,-21.592289,1.8297042029566188,2.769043705182119,1139,3.166377314814815,821.0,7.0,254.0294537801357,92781.71769865676,1975,2229.029453780136,2483.058907560271
191,Pioneer 11,896888922022734976,111.20875249189312,35.191674486933834,5.77212235442408,1.0573921,12.882214,0.030264912,77.6264104625562,1977-Apr-01 13:53:28.759,-83.50568,-27.329197,111.202882453408,35.18975337875398,2245,7.481412037037038,1541.0,7.0,253.0620981079332,92428.40071294153,1977,2230.0620981079333,2483.1241962158665
135,Voyager 2,3869984718762385024,159.56353088877026,9.888011247077367,11.10248005865474,2.771785700000001,12.928197,0.04563603,77.35030702194723,1979-Oct-22 01:08:28.783,68.60193000000001,-33.68824,159.56833611472797,9.88565155240688,1271,4.974826388888889,828.0,7.0,252.162000891548,92099.649205629,1979,2231.162000891548,2483.324001783096
150,Voyager 1,4540948564195056000,258.2935316464352,11.949265253662164,9.961297080095916,2.2344332000000002,13.850985000000001,0.017868943999999998,72.19703369845791,2013-Feb-20 05:19:07.895,-14.045619,-82.57123,258.292613365252,11.943866872507998,3204,6192.430243055555,5158.0,264.0,235.36232985697282,85963.73735696074,2013,2248.362329856973,2483.7246597139456
128,Voyager 1,632024026953412864,138.5548671445442,17.16371269826076,11.545962836248385,2.7530584,12.91644,0.07067554,77.42071338699452,1979-Jun-23 00:44:46.684,-106.28653,39.099777,138.5474155220979,17.166453937238533,997,3.9743865740740736,1186.0,7.0,252.39152564160213,92183.48082533877,1979,2231.3915256416017,2483.7830512832047
194,Pioneer 11,3663668542995907328,205.11274717000862,2.150779835836567,3.625082016884246,0.75247145,12.928225,0.052561603,77.35014155119573,1981-Mar-03 12:37:12.870,61.525913,-201.10405,205.11705674684512,2.136693521491728,3305,19.05819444444445,2298.0,10.0,252.16146145689808,92099.45218251746,1981,2233.161461456898,2485.322922913796
136,Voyager 2,676102073721874816,123.68257358406531,21.93567665402195,9.449735364362732,2.492635700000001,12.845981,0.026446274,77.84536094949459,1978-Aug-08 21:33:08.121,78.897255,-73.77665999999998,123.68813531630418,21.930475889906802,733,3.3055902777777777,351.0,7.0,253.77587669535237,92689.10120421047,1978,2231.7758766953525,2485.551753390705
137,Voyager 2,676102073721875072,123.6811957749704,21.9359543075913,9.842757871035088,2.5237837000000005,12.844367,0.020343233,77.85514053560603,1978-Aug-08 21:33:08.121,83.02525,-74.57472,123.68704923893331,21.930696624752155,733,3.3055902777777777,344.0,7.0,253.80775814607563,92700.74558527267,1978,2231.807758146076,2485.6155162921514
110,Pioneer 10,64919878085656960,57.2027249745506,23.12044591677321,11.662766916997723,3.0777092,12.860329,0.053067375,77.75851032463251,1979-Jun-26 07:20:34.216,4.887793,7.828098,57.20306914706879,23.12099712999032,2231,198.90967592592602,2146.0,46.0,253.492743658302,92585.68969375822,1979,2232.492743658302,2485.985487316604
104,Pioneer 10,2611532702301643648,343.11345575557874,-6.952742653185849,4.52822411067643,0.8091135,12.733547,0.020756738,78.5327123270271,1974-Apr-02 01:34:01.343,17.560663,-161.78943999999996,343.1147045960314,-6.9642484374422144,1219,3.515578703703704,945.0,7.0,256.0166421861083,93507.5183920542,1974,2230.016642186108,2486.0332843722167
105,Pioneer 10,6834156844774302848,317.4966389628766,-17.563011052197815,11.950731506623654,3.0749245,12.67429,0.054485302,78.89988499585702,1973-Mar-26 19:00:55.650,191.89479,-135.77126,317.51034951682783,-17.57271167573829,750,8.634270833333334,478.0,13.0,257.2136250864939,93944.70442659104,1973,2230.2136250864937,2487.4272501729874
138,Voyager 2,226133159169836544,62.71512200788436,38.892737769124714,7.059001064534549,1.4296303,12.770157,0.026974486,78.30757373895484,1977-Oct-22 11:45:56.271,53.66317700000001,-44.660656,62.71892736657436,38.88957079647671,76,2.397141203703704,21.0,7.0,255.28269038899282,93239.44983767573,1977,2232.2826903889927,2487.565380777985
112,Pioneer 10,61670924304600576,51.28067989910481,21.797042744048767,8.035714321157311,1.736659,12.790229,0.01656688,78.18468396626275,1978-May-30 14:49:10.794,90.06836,-15.933025,51.28705679583263,21.79591467579052,2117,51.943414351851864,2001.0,20.0,254.88206973001652,93093.12714819127,1978,2232.8820697300166,2487.7641394600328
200,Pioneer 11,6340143762153223552,224.4562690279488,-2.3101117418319705,12.28183609485661,3.1922903,12.878048,0.06516351599999999,77.65152020066927,1982-Oct-13 06:52:45.145,-136.73788000000002,-98.90342,224.4466539177559,-2.3170664148563644,3589,8.898738425925925,2469.0,7.0,253.14395585418183,92458.29843618137,1982,2235.143955854182,2488.287911708364
130,Voyager 1,662940335422619648,127.59548648318764,19.637022460134023,8.321272192261375,1.9405842,12.76736,0.01788709,78.32472969095829,1978-Sep-03 00:25:20.095,-0.034381147,14.200848,127.59548404462048,19.638029690056037,695,14.55207175925926,653.0,20.0,255.338618792524,93259.87712778148,1978,2233.338618792524,2488.677237585048
107,Pioneer 10,2643218398328129536,357.86978080004576,0.9590228822409406,12.449211754073115,3.1483755,12.665322,0.090043865,78.95574830355332,1974-Aug-20 12:11:02.682,31.41383,-96.810295,357.87202685349587,0.9521010551765904,1363,15.84863425925926,1154.0,11.0,257.3957394695838,94011.2198838708,1974,2231.395739469584,2488.791478939168
106,Pioneer 10,4074489788429933824,284.8128734518857,-24.043713505058406,11.469552810931404,3.1867094,12.606698,0.07018010000000001,79.3229120844331,1972-Dec-07 05:53:21.492,7.2707562,-36.14674,284.81339572020363,-24.04630997459215,505,2.671099537037037,308.0,7.0,258.5926933952519,94448.3953356818,1972,2230.592693395252,2489.1853867905043
195,Pioneer 11,876992778080665728,122.4138256526828,30.644932768702155,10.118802365882992,2.6351423,12.722178,0.028686907,78.60289047269335,1977-Jun-03 13:36:23.433,-31.021994,-21.847128,122.41161752761627,30.64337770453241,2327,4.297418981481481,1604.0,7.0,256.2454229409803,93591.07827496363,1977,2233.2454229409805,2489.490845881961
193,Pioneer 11,292418110999800960,26.07557638119018,26.03927698739789,10.002743699368578,2.7802763,12.664323,0.103389405,78.96197938100856,1975-Dec-24 11:53:31.042,108.487175,-15.148305,26.08333370416349,26.038193815180286,1522,12.55394675925926,1061.0,7.0,257.4160527820879,94018.63911812977,1975,2232.416052782088,2489.8321055641754
146,Voyager 2,4126577197590322944,252.5020506814473,-22.39757503723619,9.70436407619628,2.4936724,12.910092,0.041053105,77.45877973553345,1985-Jan-16 12:40:58.744,-37.381668,-102.2889,252.4994286084699,-22.40474991680311,2339,41.18125,1935.0,15.0,252.51562193783906,92228.80575657633,1985,2237.515621937839,2490.0312438756782
52,New Horizons,4117632808047027712,263.20914306418615,-22.17194608355549,12.252814748037435,3.1169767000000004,13.485914999999999,0.07421557599999999,74.15143773000041,2007-Dec-25 11:04:18.709,-46.894042999999996,-45.146747999999995,263.2059942089157,-22.174977610911473,843,0.000329132239154664,831.0,13.0,241.73368699980134,88290.81183980741,2007,2248.733686999801,2490.4673739996024
196,Pioneer 11,897986097187528064,109.51445606797607,36.35752826505519,4.3482646929675575,0.94252396,12.672574,0.29996112,78.91056675504359,1976-Sep-09 19:58:29.177,-61.20066,-60.511887,109.51008279365529,36.3532042091266,2077,15.059872685185184,1400.0,14.0,257.2484476214421,93957.42300925552,1976,2233.2484476214418,2490.4968952428844
203,Pioneer 11,3650552739370519680,221.14100292517915,-0.9995851748522668,11.837349432706427,-0.02287674,12.819451,0.06327298,78.00645863029992,1982-Sep-03 02:48:57.114,31.227917,22.584278,221.1432088414358,-0.9979898386448912,3561,11.209398148148148,2432.0,7.0,254.30105513477773,92880.91737742623,1982,2236.301055134778,2490.602110269556
192,Pioneer 11,6833959722954878592,317.2253328456305,-18.404954633169197,9.08872962178226,2.117999,12.593184,0.0192591,79.40803236008179,1973-Dec-29 23:33:13.436,16.753339999999998,-17.947036999999995,317.2265375521979,-18.406245176626843,501,2.021875,339.0,7.0,258.87018549386664,94549.74654977984,1973,2231.8701854938668,2490.740370987733
132,Voyager 1,3673907362777552000,211.75058920795345,6.654690109882513,10.244248337238613,2.5465956000000003,12.814179,0.032043625,78.03855145047041,1982-Mar-04 20:54:59.212,-39.76686,-39.77427700000001,211.74777895147903,6.651879329348192,1749,18.132418981481482,1684.0,7.0,254.4056777285335,92919.12973356961,1982,2236.4056777285336,2490.8113554570677
153,Voyager 2,6719343637283871744,286.82670375777013,-36.122714625745374,9.632863399201868,2.4614182,13.094743,0.022002887,76.36652488599927,1993-Jul-05 21:39:26.255,35.91358,-68.21746999999999,286.82918733229616,-36.127432149247106,2933,51.017106481481505,2388.0,9.0,248.95487112835758,90928.27713092133,1993,2241.954871128358,2490.909742256716
108,Pioneer 10,4075267147462106880,283.7109460246888,-24.161704371617986,10.0848049735341,2.5651436000000003,12.562216,0.026523763,79.60379088518009,1972-Dec-04 04:51:21.940,3.9113665,-23.007563,283.71122797832805,-24.16336288816929,497,2.662141203703704,294.0,7.0,259.50835828568705,94782.83278026436,1972,2231.508358285687,2491.0167165713738
53,New Horizons,4069837106209681664,271.8822283895792,-21.62787853250699,12.540120281636385,3.3173733,13.524312,0.081603125,73.94091459657099,2009-Jan-03 16:28:17.123,-79.32568,-55.310425,271.87691692746256,-21.63158198910128,1024,0.0004354086291152264,1431.0,18.0,241.0473815848214,88040.14565004017,2009,2250.0473815848213,2491.0947631696426
141,Voyager 2,618067341745362176,144.35465845567626,15.047390637244533,12.542359283664224,3.4824572,12.725149,0.08773734,78.58454056969175,1979-Aug-12 12:19:52.426,-128.8972,9.376014,144.34548577966999,15.048057859925757,1147,3.631782407407407,737.0,7.0,256.1856022571951,93569.22936841797,1979,2235.185602257195,2491.3712045143907
109,Pioneer 10,4080410113090173184,287.5396762250652,-23.713318380819693,9.336646928700633,2.3989906000000003,12.534195,0.018071493,79.78174938918316,1972-Dec-14 21:38:22.647,42.530678,-51.16081,287.5427489331676,-23.717014588807746,525,2.6994212962962965,336.0,7.0,260.088503008737,94994.72483891113,1972,2232.088503008737,2492.177006017474
146,Voyager 1,4448320791228424448,254.4583773544823,12.4483119880271,8.959882896946764,2.2906466,13.220401999999998,0.014559893999999999,75.6406664379457,1999-Mar-26 03:57:24.879,-22.318966,-76.30626,254.45684857494098,12.443085247311096,2872,854.0586342592592,3028.0,62.0,246.58857258770297,90064.01025193262,1999,2245.588572587703,2492.1771451754057
198,Pioneer 11,897940016482800640,109.7012344120908,36.38314861732764,13.058097084861645,3.3029137000000004,12.631196,0.110201836,79.16906667077393,1976-Sep-10 09:23:02.301,-53.375225,-73.7652,109.69740783302643,36.37786023941355,2078,14.699629629629634,1527.0,14.0,258.091157346723,94265.2143093171,1976,2234.091157346723,2492.1823146934453
156,Voyager 2,6718107584352349440,288.3018133507506,-38.50562060310715,10.518952367488154,2.5180483,13.080819,0.03303951,76.44781187371197,1994-Jun-18 19:42:57.317,81.235985,-36.995987,288.3074371389453,-38.50818175374873,2980,68.04353009259259,2452.0,12.0,249.219866708301,91025.06411653987,1994,2243.219866708301,2492.4397334166024
111,Pioneer 10,6864716666662525056,296.3145736123209,-22.40565149954904,12.786913250422039,3.2885828,12.548044,0.09401041,79.69369438661126,1973-Jan-09 02:13:21.034,23.827614,-5.046974,296.31629318271683,-22.40601572516787,589,2.8426967592592587,371.0,7.0,259.80144370035265,94889.8792971168,1973,2232.8014437003526,2492.6028874007047
144,Voyager 2,3698569619042032384,183.9047383172052,0.9216272870926916,10.149864084289463,2.4305887000000004,12.713999,0.032370023,78.65346034390187,1980-Nov-04 22:17:42.092,102.51003,-75.7238,183.9120396081155,0.9162338491711972,1561,37.53079861111111,1145.0,16.0,256.4102807211201,93651.29093058189,1980,2236.41028072112,2492.8205614422404
213,Pioneer 11,4170776396800292352,269.87664927359486,-8.102888358511104,11.517953345460189,3.080986,13.008436,0.054453075,76.87319093506069,1992-Feb-15 17:18:25.178,13.857862,-13.078126,269.87761396098654,-8.103798766103774,4474,202.70078703703706,3429.0,36.0,250.60660244829785,91531.55547821632,1992,2242.606602448298,2493.213204896596
157,Voyager 2,6718107584352349568,288.2999007145093,-38.50573084928885,9.52865211765682,2.2632341,13.054224,0.023350246,76.60355750797066,1994-Jun-18 19:42:57.317,80.86331,-38.392803,288.30551010804453,-38.508394113225435,2980,68.04353009259259,2440.0,12.0,249.7275974759844,91210.50770212851,1994,2243.727597475984,2493.455194951968
151,Voyager 2,4069448016526482432,269.709941499757,-22.96962536642015,9.7032369688193,2.6016426,12.868656,0.019735228,77.70819172471077,1987-Feb-02 17:53:50.326,11.508422,4.468751,269.7107513375205,-22.969310904254087,2528,250.10939814814816,2097.0,36.0,253.3287050225571,92525.77622243877,1987,2240.328705022557,2493.6574100451144
197,Pioneer 11,6734790405589956608,278.9753531509621,-34.35868220763299,10.802934592172,2.941949,12.515619,0.045496944,79.90016137367418,1973-Jun-05 02:27:53.008,-22.850113,-69.67659,278.97369985176937,-34.36372359409668,81,2.7741782407407407,73.0,7.0,260.4745260781778,95135.71590479367,1973,2233.4745260781783,2493.9490521563557
142,Voyager 2,664578745186841984,128.8715117545078,20.51332566055143,13.231658637448554,4.026491,12.636592,0.16603762,79.13526107498272,1978-Aug-28 15:05:27.082,-29.957333,-106.45152,128.86936496913492,20.505697191919364,774,8.411550925925926,607.0,13.0,257.98095110444365,94224.962581387,1978,2235.980951104444,2493.9619022088878
143,Voyager 2,3384559131195069312,100.94364092098141,25.52367243742221,5.513285261356993,0.89510727,12.632391,0.026943311,79.16157771744605,1978-May-31 12:58:09.174,-2.902232,-316.88348,100.94343287371966,25.50095656127429,568,2.1635069444444444,253.0,7.0,258.06674335887413,94256.29734439519,1978,2236.0667433588737,2494.1334867177484
201,Pioneer 11,708354117018913664,125.56570484467085,29.60566226651211,11.626169309506633,2.9795523,12.594486,0.05631580200000001,79.39982474999006,1977-Jun-17 11:20:39.648,-45.3108,-51.31296500000001,125.56244695248738,29.60197281247768,2350,4.13125,1625.0,7.0,258.8434286849676,94539.97389289756,1977,2235.843428684968,2494.686857369935
54,New Horizons,3678908736229824896,193.97786264302448,-4.398032015560351,9.778544407940402,2.3940277,13.338945,0.058067142999999995,74.9684454694672,2006-May-14 17:16:52.259,-9.968594,-9.213801,193.97718589368102,-4.398657523459419,156,0.00010469165273491084,144.0,7.0,244.39713223046303,89263.60857585432,2006,2250.3971322304637,2494.7942644609266
133,Voyager 1,676666776021880192,122.36247871237732,20.825873317359935,10.807605765195936,2.8353882,12.615749000000001,0.035259277,79.26600089563709,1978-Aug-12 05:16:06.050,29.324092999999998,-81.578186,122.36458359062857,20.82001764945055,655,50.240810185185175,967.0,32.0,258.4071629197769,94380.63218481932,1978,2236.407162919777,2494.814325839554
145,Voyager 2,117690801220621312,52.01643891519248,26.530575362791357,8.212464195374091,2.3094282,12.613194,0.32077062,79.28205679571127,1978-Jan-05 04:14:37.382,183.01144,-117.612946,52.02957810550312,26.522131416117244,224,5.0910069444444455,85.0,7.0,258.45950515401864,94399.7496624538,1978,2236.4595051540186,2494.9190103080373
199,Pioneer 11,2557351900316817920,10.105204118435346,7.4092054195627775,9.634009263347991,2.701251,12.539249,0.03120098,79.74958998676337,1975-Apr-22 01:39:46.064,-60.221954,-94.53448,10.100855024871267,7.40237835307202,1214,3.1066782407407407,842.0,7.0,259.9836633568486,94956.43320445537,1975,2234.9836633568484,2494.967326713697
204,Pioneer 11,3870459261109130240,161.46271958069238,10.622170640807989,12.188549608155196,3.5714808,12.634033,0.07591143,79.15128794759319,1979-Jun-12 08:41:41.901,-27.389286,-96.93099,161.46075642770862,10.615223020263109,2883,13.740219907407408,1978.0,7.0,258.03319870915385,94244.04549653133,1979,2237.033198709154,2495.066397418308
135,Voyager 1,3419371249877286784,74.6278462588151,23.57438302157425,9.54714681265424,2.4117146000000003,12.580731,0.019749648999999998,79.48663466762403,1978-Mar-20 20:00:23.002,-3.049636,-30.816623999999997,74.62762674717915,23.57216485267457,310,2.785671296296296,305.0,7.0,259.1264290164543,94643.33693396977,1978,2237.1264290164545,2496.252858032909
138,Voyager 1,1161515154346348544,225.70115187706764,8.059425072347217,10.050398934179,2.5990496,12.698609,0.02252708,78.74878045868047,1983-Oct-31 11:45:12.151,-168.42245,-9.342057,225.6891414271484,8.058758876675201,1980,12.098472222222226,1846.0,7.0,256.7210242952983,93764.78691361476,1983,2239.7210242952983,2496.442048590597
147,Voyager 2,3869987016569871872,159.39845879834886,9.893968687974814,13.646813168175216,3.7755165,12.594291,0.20630336,79.4010572864556,1979-Oct-21 08:31:19.208,10.456106,-72.95921,159.3992106146139,9.888722765425662,1270,4.9419560185185185,821.0,7.0,258.84744675384525,94541.44145237443,1979,2237.8474467538454,2496.694893507691
205,Pioneer 11,3868183753076144768,166.79357585111103,10.498061804696283,10.973869609958642,2.6783762,12.566707,0.046643045,79.57534358537548,1978-Nov-04 12:25:58.185,-67.02029,-0.41344255,166.78874637247063,10.498032012045776,2832,10.315231481481481,1950.0,7.0,259.41562008832403,94748.96108105947,1978,2237.415620088324,2496.831240176648
202,Pioneer 11,292607811115361664,25.329989547576385,26.26569383879727,9.638759675168414,2.4665813,12.489094,0.028121276,80.06986075802833,1975-Nov-30 07:07:12.193,239.59424,8.888049,25.34736199036049,26.26633829137679,1516,29.757638888888888,1053.0,8.0,261.0277460711723,95337.773975035,1975,2236.0277460711723,2497.0554921423445
163,Voyager 1,4541337894390882176,258.6785107491449,12.318982208997724,13.348499445200751,4.029625,13.553525,0.10849922,73.7815440735198,2016-Mar-11 06:29:09.403,-28.531218,25.464966,258.6766044831878,12.320683608432036,3259,12848.981342592593,6295.0,508.0,240.52783367967453,87850.38597316433,2016,2256.5278336796746,2497.055667359349
55,New Horizons,4115534458733980672,256.1467891319399,-22.10721913642537,9.238914261307533,2.248684,13.295681,0.020814179,75.21239416155986,2007-Feb-18 12:50:45.544,-52.66044,-60.496513,256.14320247918954,-22.11133949683401,647,0.00030687719693072704,450.0,16.0,245.1924049666851,89554.07399003208,2007,2252.192404966685,2497.38480993337
143,Voyager 1,4460327252045435648,247.05508939971574,12.414242597493136,11.790916574296064,0.03997612,12.849538,0.044950212999999996,77.8238106084609,1990-May-05 05:08:34.822,-106.16622,-90.006584,247.0476074583543,12.407899487842865,2509,85.70520833333333,2304.0,11.0,253.70562258358254,92663.44159242767,1990,2243.7056225835827,2497.411245167165
148,Voyager 2,664606817093147776,129.19204302729972,20.63468047817367,12.646478019554005,3.2131157000000004,12.529283,0.1477788,79.8130295507541,1978-Aug-29 16:09:16.936,-42.74321,-64.96045,129.1889537536816,20.629985449355093,776,7.565150462962962,383.0,13.0,260.1904763354584,95031.9695767628,1978,2238.1904763354582,2498.3809526709165
56,New Horizons,3619804557398013056,207.00771654646928,-8.025475152241839,3.1885776268736343,0.7261629,13.238161999999999,0.1251536,75.53918715640175,2006-Feb-18 11:04:53.948,-123.93593999999999,-109.09378999999998,206.99923871006686,-8.032937711218054,35,5.213584533607682e-05,35.0,7.0,246.2577501298697,89943.18065743361,2006,2252.2577501298692,2498.5155002597394
218,Pioneer 11,4362101311330112512,260.6076582018323,-6.036497027044161,12.736171223653887,3.4832935,12.751681,0.0838041,78.42103125792053,1988-May-20 22:58:38.073,-7.723125,-171.34883,260.60710974675817,-6.048665305575737,4225,29.22645833333333,2988.0,7.0,255.65256190082093,93374.54170865584,1988,2243.6525619008207,2499.305123801641
113,Pioneer 10,4113296471533827072,253.3265860151521,-24.454990536818595,9.930323836035484,2.6531353,12.363553,0.023195418,80.8828979973581,1972-Sep-13 02:18:08.274,22.420359,-98.82221,253.3282281722654,-24.46222867253388,281,2.7821527777777777,182.0,7.0,263.6782474713874,96305.84310644954,1972,2235.6782474713877,2499.356494942774
119,Pioneer 10,65942045942795776,60.01544474388029,23.865426006552838,11.894790248563925,3.1088285,12.549175,0.07640071,79.6865115902983,1980-Jun-22 15:57:12.943,-14.577628,3.6147494,60.01439281318129,23.86568684911659,2317,142.81209490740738,2809.0,28.0,259.7780277843724,94881.32686796418,1980,2239.778027784372,2499.5560555687443
150,Voyager 2,3384023875190889984,98.25189485406051,25.73976875245297,11.043364526281225,2.839901,12.499135,0.040128548,80.00553627177419,1978-May-24 03:20:27.200,6.417481400000002,-73.5266,98.25235979748228,25.734441785616173,549,2.7194212962962965,239.0,7.0,260.81804824598385,95261.18394136314,1978,2238.818048245984,2499.636096491968
114,Pioneer 10,2642793677600836224,354.9229244269403,-0.21627888181725066,9.451607819969883,2.3574076,12.403319,0.023063496,80.62357914604866,1974-Oct-03 22:43:23.856,134.0264,-53.909084,354.9327095854625,-0.2202147403114811,1386,32.09947916666667,1112.0,14.0,262.8328680161186,95997.07671420717,1974,2236.8328680161185,2499.665736032237
136,Voyager 1,3368298007055731840,107.54399190784868,23.071587725227953,6.3500544823810205,1.2515983999999998,12.488828999999999,0.05472807,80.07156053620308,1978-Jun-23 04:45:44.366,-12.04248,-42.50132,107.54311871596552,23.06850598408304,546,2.9842592592592587,487.0,7.0,261.03328734802204,95339.79787099158,1978,2239.033287348022,2500.066574696044
149,Voyager 2,124733344995363968,51.55954573955015,32.57371462148767,10.921231500757383,2.8567257,12.460326,0.05175041,80.25472081302969,1977-Nov-21 13:49:50.998,61.51232,-27.779163,51.56401615775076,32.57169576616709,163,3.1271064814814813,49.0,7.0,261.6303898504768,95557.88358898814,1977,2238.6303898504766,2500.260779700953
161,Voyager 2,6742295461477075840,288.88859683031006,-36.87995909411557,14.251825602814627,2.5800838,12.873579,0.3137389,77.6784760506132,1994-Jan-31 03:02:45.947,-108.49827,11.7144165,288.88096481998264,-36.87913507591435,2961,44.814039351851854,2426.0,7.0,253.231831924999,92490.39429228664,1994,2247.231831924999,2500.463663849998
206,Pioneer 11,183138852910257536,84.07021273907904,35.548518371719716,11.026966045229488,2.7869673,12.4279375,0.039540544,80.46387418556856,1976-Jun-30 01:20:26.065,12.504436,-29.606491,84.07112386935498,35.546361107578505,1916,3.174224537037037,1294.0,7.0,262.3122298449535,95806.91882857082,1976,2238.3122298449534,2500.624459689907
217,Pioneer 11,4365154968654621824,254.71464693460496,-5.530685778582373,12.458235997245525,3.3875055,12.6693535,0.067244895,78.93062587412061,1986-Mar-06 05:41:41.368,-48.720917,-46.74880200000001,254.7111645523208,-5.534027201761616,4040,54.072361111111114,2828.0,8.0,257.31384034963315,93981.3070493,1986,2243.3138403496328,2500.6276806992664
227,Pioneer 11,4169102149814950528,266.0987505786341,-6.836605833940097,13.371647175194685,3.6704369,12.76722,0.16723962,78.32558973363012,1990-Apr-19 22:32:44.582,-138.50296,-83.1263,266.088926808863,-6.842501835024956,4361,88.53224537037038,3173.0,13.0,255.34142253163415,93260.90116545408,1990,2245.3414225316337,2500.6828450632684
115,Pioneer 10,2739177240553736832,1.465773631555919,2.531762913771745,7.2219099760814895,1.4982528999999998,12.398256,0.019899575,80.6565032736398,1975-Jan-26 20:28:10.826,88.414116,24.794031,1.4722313104383096,2.533573845088339,1453,4.787604166666667,1165.0,7.0,262.9402006720657,96036.27889346528,1975,2237.940200672065,2500.8804013441313
158,Voyager 2,4078886911551173248,281.96623635347333,-22.172231700487405,4.716076928659341,0.81077576,12.728117999999998,0.016520813,78.56621100568026,1989-Feb-14 18:33:51.801,-18.55049,-63.50081,281.96491655801947,-22.176749537010927,2672,74.91236111111111,2258.0,14.0,256.1258478785176,93547.40467914977,1989,2245.1258478785176,2501.251695757035
137,Voyager 1,3382855193112980096,99.35857188618016,23.90064937810647,10.265565687861539,2.5264892999999997,12.460208999999999,0.03761282,80.25547634085433,1978-May-29 18:31:00.107,-11.298369000000001,-58.43895300000001,99.357750767573,23.896402277459693,487,2.262071759259259,431.0,7.0,261.6328528711851,95558.78318267164,1978,2239.632852871185,2501.2657057423708
118,Pioneer 10,82722964202491008,37.887396166164095,17.687095077047992,4.927658385493798,0.93833256,12.3958435,0.030218264,80.67220270466558,1976-Jun-12 20:29:41.181,147.41463000000005,-135.22486999999998,37.898165279314696,17.677216464989606,1850,20.541469907407404,1447.0,13.0,262.9913808172097,96054.97192967767,1976,2238.9913808172096,2501.982761634419
